Timestamp;fdb;compensate
50600091;-1.045898E+001;-9.137427E+002
50700089;-1.041504E+001;-9.112206E+002
50800089;-1.045898E+001;-9.086949E+002
50900088;-1.054688E+001;-9.062426E+002
51000075;-1.054688E+001;-9.038152E+002
51100089;-1.081055E+001;-9.013628E+002
51200089;-1.059082E+001;-8.988792E+002
51300091;-1.094238E+001;-8.963571E+002
51400091;-1.072266E+001;-8.938090E+002
51500091;-1.089844E+001;-8.912609E+002
51600090;-1.098633E+001;-8.887388E+002
51700091;-1.098633E+001;-8.861907E+002
51800088;-1.151367E+001;-8.836686E+002
51900092;-1.256836E+001;-8.811205E+002
52000089;-1.529297E+001;-8.785724E+002
52100093;-1.753418E+001;-8.759897E+002
52200092;-1.981934E+001;-8.733459E+002
52300168;-2.113770E+001;-8.707021E+002
52400093;-2.223633E+001;-8.680148E+002
52500091;-2.373047E+001;-8.652693E+002
52600093;-2.403809E+001;-8.625238E+002
52700093;-2.377441E+001;-8.598063E+002
52800089;-2.386230E+001;-8.570609E+002
52900091;-2.403809E+001;-8.543434E+002
53000088;-2.381836E+001;-8.515979E+002
53100092;-2.381836E+001;-8.489240E+002
53200088;-2.408203E+001;-8.463072E+002
53300092;-2.399414E+001;-8.436634E+002
53400090;-2.412598E+001;-8.410196E+002
53500093;-2.395020E+001;-8.384770E+002
53600091;-2.408203E+001;-8.359289E+002
53700092;-2.408203E+001;-8.333808E+002
53800091;-2.416992E+001;-8.308587E+002
53900076;-2.425781E+001;-8.283106E+002
54000091;-2.434570E+001;-8.257885E+002
54100089;-2.430176E+001;-8.232404E+002
54200090;-2.447754E+001;-8.206923E+002
54300093;-2.443359E+001;-8.181702E+002
54400089;-2.465332E+001;-8.156339E+002
54500091;-2.482910E+001;-8.132105E+002
54600089;-2.535645E+001;-8.108838E+002
54700101;-2.676270E+001;-8.085780E+002
54800090;-2.966309E+001;-8.063230E+002
54900093;-3.229980E+001;-8.040910E+002
55000092;-3.440918E+001;-8.019325E+002
55100093;-3.427734E+001;-7.998666E+002
55200089;-3.423340E+001;-7.979326E+002
55300092;-3.445313E+001;-7.960723E+002
55400092;-3.454102E+001;-7.942311E+002
55500092;-3.445313E+001;-7.923708E+002
55600092;-3.462891E+001;-7.905106E+002
55700093;-3.467285E+001;-7.887953E+002
55800088;-3.440918E+001;-7.871265E+002
55900089;-3.449707E+001;-7.854577E+002
56000092;-3.454102E+001;-7.838059E+002
56100092;-3.445313E+001;-7.821371E+002
56200091;-3.445313E+001;-7.805195E+002
56300092;-3.462891E+001;-7.789602E+002
56400091;-3.454102E+001;-7.775707E+002
56500089;-3.445313E+001;-7.762931E+002
56600089;-3.458496E+001;-7.750190E+002
56700093;-3.445313E+001;-7.737450E+002
56800093;-3.449707E+001;-7.724839E+002
56900090;-3.458496E+001;-7.712099E+002
57000092;-3.432129E+001;-7.699359E+002
57100092;-3.458496E+001;-7.686748E+002
57200090;-3.458496E+001;-7.674008E+002
57300093;-3.454102E+001;-7.661397E+002
57400089;-3.449707E+001;-7.648100E+002
57500091;-3.445313E+001;-7.634402E+002
57600090;-3.458496E+001;-7.620845E+002
57700092;-3.440918E+001;-7.606203E+002
57800092;-3.458496E+001;-7.591489E+002
57900093;-3.462891E+001;-7.576924E+002
58000093;-3.445313E+001;-7.562210E+002
58100092;-3.449707E+001;-7.547496E+002
58200092;-3.449707E+001;-7.533544E+002
58300088;-3.462891E+001;-7.519846E+002
58400093;-3.454102E+001;-7.506288E+002
58500091;-3.440918E+001;-7.492591E+002
58600103;-3.454102E+001;-7.478893E+002
58700091;-3.458496E+001;-7.465336E+002
58800090;-3.445313E+001;-7.452529E+002
58900093;-3.449707E+001;-7.443829E+002
59000093;-3.454102E+001;-7.435477E+002
59100092;-3.445313E+001;-7.426311E+002
59200091;-3.440918E+001;-7.416501E+002
59300092;-3.458496E+001;-7.413821E+002
59400092;-3.449707E+001;-7.413821E+002
59500092;-3.449707E+001;-7.413821E+002
59600088;-3.458496E+001;-7.413821E+002
59700092;-3.454102E+001;-7.413821E+002
59800089;-3.476074E+001;-7.413821E+002
59900088;-3.471680E+001;-7.413821E+002
60000093;-3.454102E+001;-7.413821E+002
60100093;-3.449707E+001;-7.413821E+002
60200089;-3.440918E+001;-7.413821E+002
60300093;-3.454102E+001;-7.413821E+002
60400091;-3.440918E+001;-7.413821E+002
60500090;-3.445313E+001;-7.413821E+002
60600093;-3.471680E+001;-7.413821E+002
60700091;-3.458496E+001;-7.413821E+002
60800090;-3.432129E+001;-7.413821E+002
60900089;-3.454102E+001;-7.413821E+002
61000089;-3.458496E+001;-7.413821E+002
61100090;-3.454102E+001;-7.413821E+002
61200093;-3.449707E+001;-7.413821E+002
