Timestamp,fdb,compensate
58900090,-11.68945,-1155.651
59000090,-11.86523,-1156.231
59100092,-11.86523,-1156.817
59200090,-11.7334,-1157.403
59300089,-11.68945,-1157.983
59400088,-11.7334,-1158.57
59500093,-11.51367,-1159.15
59600088,-11.29395,-1159.736
59700091,-10.72266,-1160.322
59800093,-9.975586,-1160.902
59900090,-9.887695,-1161.489
60000088,-9.975586,-1162.075
60100088,-10.01953,-1162.655
60200091,-9.931641,-1163.241
60300089,-9.84375,-1163.827
60400092,-9.799805,-1164.407
60500092,-10.01953,-1164.994
60600092,-9.931641,-1165.574
60700090,-10.01953,-1166.16
60800091,-9.887695,-1166.746
60900089,-9.931641,-1167.326
61000091,-9.84375,-1167.913
61100093,-9.975586,-1168.499
61200092,-10.01953,-1169.079
61300090,-9.887695,-1169.665
61400089,-9.887695,-1170.251
61500093,-9.887695,-1170.845
61600093,-9.799805,-1171.607
61700089,-9.975586,-1172.578
61800091,-9.931641,-1173.559
61900088,-9.887695,-1174.54
62000091,-9.84375,-1175.51
62100088,-9.931641,-1176.491
62200093,-9.755859,-1177.472
62300089,-9.84375,-1178.443
62400093,-9.84375,-1179.424
62500090,-9.799805,-1180.405
62600092,-9.931641,-1181.376
62700091,-9.711914,-1182.357
62800090,-9.799805,-1183.328
62900089,-9.84375,-1184.309
63000092,-9.755859,-1185.29
63100092,-9.711914,-1186.261
63200088,-9.931641,-1187.242
63300088,-9.711914,-1188.223
63400090,-9.667969,-1189.194
63500088,-9.755859,-1190.175
63600090,-9.799805,-1191.146
63700092,-9.667969,-1192.127
63800093,-9.711914,-1193.108
63900093,-9.84375,-1194.079
64000076,-9.711914,-1195.052
64100091,-9.711914,-1195.937
64200075,-9.711914,-1196.721
64300092,-9.667969,-1197.511
64400089,-9.667969,-1198.301
64500090,-9.799805,-1199.082
64600088,-9.755859,-1199.872
64700091,-9.667969,-1200.653
64800091,-9.624023,-1201.443
64900089,-9.624023,-1202.232
65000092,-9.711914,-1203.014
65100091,-9.667969,-1203.803
65200093,-9.536133,-1204.593
65300088,-9.492188,-1205.374
65400089,-9.536133,-1206.164
65500089,-9.624023,-1206.953
65600091,-9.624023,-1207.735
65700090,-9.624023,-1208.524
65800091,-9.667969,-1209.306
65900091,-9.492188,-1210.095
66000093,-9.580078,-1210.885
66100091,-9.536133,-1211.667
66200089,-9.448242,-1212.456
66300089,-9.580078,-1213.246
66400090,-9.580078,-1214.027
66500091,-9.536133,-1214.817
66600088,-9.492188,-1215.606
66700090,-9.624023,-1216.388
66800091,-9.492188,-1217.138
66900090,-9.492188,-1217.813
67000092,-9.404297,-1218.495
67100090,-9.448242,-1219.176
67200090,-9.360352,-1219.851
67300089,-9.448242,-1220.533
67400089,-9.580078,-1221.215
67500089,-9.360352,-1221.89
67600092,-9.404297,-1222.572
67700092,-9.448242,-1223.254
67800093,-9.316406,-1223.929
67900092,-9.404297,-1224.611
68000090,-9.360352,-1225.286
68100090,-9.536133,-1225.967
68200090,-9.316406,-1226.649
68300088,-9.404297,-1227.324
68400091,-9.404297,-1228.006
68500092,-9.360352,-1228.688
68600089,-9.316406,-1229.363
68700093,-9.316406,-1230.045
68800091,-9.404297,-1230.727
68900092,-9.316406,-1231.402
69000089,-9.272461,-1232.083
69100089,-9.316406,-1232.758
69200091,-9.448242,-1233.44
69300089,-9.360352,-1234.122
69400089,-9.492188,-1234.797
69500089,-9.18457,-1235.479
69600093,-9.272461,-1236.085
69700093,-9.360352,-1236.665
69800089,-9.272461,-1237.251
69900093,-9.228516,-1237.837
70000089,-9.228516,-1238.417
70100090,-9.316406,-1239.004
70200090,-9.140625,-1239.584
70300090,-9.272461,-1240.17
70400091,-9.316406,-1240.756
70500088,-9.09668,-1241.336
70600089,-9.228516,-1241.923
70700093,-9.316406,-1242.565
70800090,-9.008789,-1243.24
70900093,-9.140625,-1243.922
71000088,-9.228516,-1244.604
71100091,-9.228516,-1245.279
71200090,-9.18457,-1245.961
71300091,-9.272461,-1246.636
71400091,-9.18457,-1247.318
71500091,-9.140625,-1248
